last_name,amount,prob
NOWAK,142456,0.008288881026081267
KOWALSKA,91967,0.005351150680389846
WIŚNIEWSKA,72514,0.004219267133186788
WÓJCIK,65430,0.0038070806813085955
KOWALCZYK,64050,0.003726784619254402
KAMIŃSKA,62495,0.003636306085562902
LEWANDOWSKA,62168,0.0036172794099891908
DĄBROWSKA,61015,0.0035501914682873905
ZIELIŃSKA,60388,0.0035137091270497243
SZYMAŃSKA,59075,0.0034373114969938143
WOŹNIAK,58211,0.003387039179881624
KOZŁOWSKA,50171,0.0029192273400876286
MAZUR,45516,0.0026483735945352594
JANKOWSKA,45360,0.002639296648390003
KWIATKOWSKA,44286,0.002576805365313044
WOJCIECHOWSKA,44238,0.002574012458806811
KRAWCZYK,42247,0.002458165024350363
KACZMAREK,40964,0.0023835129608608483
PIOTROWSKA,40940,0.002382116507607732
GRABOWSKA,38552,0.00224316940892265
PAWŁOWSKA,36886,0.002146232278935486
MICHALSKA,36390,0.002117372245037747
ZAJĄC,35851,0.002086010232394841
KRÓL,35533,0.0020675072267910487
NOWAKOWSKA,34865,0.002028639277912642
WIECZOREK,33832,0.0019685336024764235
JABŁOŃSKA,33211,0.0019324003745520367
WRÓBEL,32910,0.0019148865233358685
MAJEWSKA,32832,0.0019103480502632403
ADAMCZYK,32796,0.0019082533703835656
DUDEK,32077,0.0018664179583422866
NOWICKA,32006,0.0018622867841351506
OLSZEWSKA,31651,0.0018416309130994705
JAWORSKA,31359,0.0018246407318532208
MALINOWSKA,31184,0.0018144582602159138
STĘPIEŃ,30798,0.001791998637061625
GÓRSKA,29997,0.001745392009738865
PAWLAK,29769,0.001732125703834259
WITKOWSKA,29723,0.0017294491684324528
WALCZAK,29143,0.0016957015481488063
SIKORA,29034,0.0016893593229575692
RUTKOWSKA,28866,0.0016795841501857545
MICHALAK,28227,0.0016424035823215302
SZEWCZYK,27945,0.0016259952565974125
OSTROWSKA,27805,0.0016178492792875668
BARAN,27772,0.0016159291560645316
TOMASZEWSKA,26792,0.001558907314895612
PIETRZAK,26009,0.0015133480275126893
WRÓBLEWSKA,25683,0.0014943795374911914
ZALEWSKA,25661,0.0014930994553425015
MARCINIAK,25562,0.0014873390856733962
JASIŃSKA,25456,0.0014811714171387989
DUDA,25438,0.0014801240771989614
JAKUBOWSKA,25068,0.0014585954228800836
ZAWADZKA,25025,0.0014560934441349167
SADOWSKA,24889,0.0014481802090339237
WŁODARCZYK,23719,0.0013801031129444992
BĄK,23580,0.0013720153211868665
CHMIELEWSKA,23530,0.0013691060435762075
BORKOWSKA,23422,0.0013628220039371836
WILK,23074,0.0013425734317669958
SOKOŁOWSKA,22928,0.001334078341143871
SZCZEPAŃSKA,22506,0.0013095240381099074
SAWICKA,22445,0.0013059747194249032
KUCHARSKA,21994,0.0012797330353767576
LIS,21851,0.0012714125014102722
MACIEJEWSKA,21479,0.001249767475986968
KUBIAK,21319,0.0012404577876328586
KALINOWSKA,21299,0.001239294076588595
CZARNECKA,21255,0.001236733912291215
MAZUREK,21158,0.0012310899137265362
WYSOCKA,21136,0.0012298098315778462
URBAŃSKA,20285,0.001180293926644427
KOŁODZIEJ,20204,0.0011755808969151592
KAŹMIERCZAK,19948,0.0011606853955485842
SOBCZAK,18790,0.0010933065260857176
SIKORSKA,18734,0.0010900481351617795
GŁOWACKA,18719,0.0010891753518785816
KRAJEWSKA,18615,0.0010831240544484106
ZAKRZEWSKA,18592,0.0010817857867475072
KRUPA,18424,0.0010720106139756925
ADAMSKA,18368,0.0010687522230517542
WASILEWSKA,18330,0.0010665411720676534
GAJEWSKA,18123,0.0010544967627595242
ZIÓŁKOWSKA,18040,0.00104966736192583
LASKOWSKA,18000,0.0010473399398373028
MAKOWSKA,17898,0.001041405013511558
SZULC,17817,0.0010366919837822902
CZERWIŃSKA,17652,0.0010270913676671148
SZYMCZAK,17595,0.0010237747911909633
MRÓZ,17531,0.0010200509158493198
BARANOWSKA,17524,0.0010196436169838273
PRZYBYLSKA,17523,0.0010195854314316141
BRZEZIŃSKA,17506,0.00101859627704399
KOZAK,17424,0.001013825061762509
ANDRZEJEWSKA,17423,0.0010137668762102959
BŁASZCZYK,17339,0.0010088792898243885
KACZMARCZYK,17269,0.0010048063011694657
BOROWSKA,17076,0.0009935764895923212
CIEŚLAK,17069,0.000993169190726829
GÓRECKA,16967,0.0009872342644010842
CHOJNACKA,16812,0.0009782155038080408
KANIA,16696,0.0009714659797513115
LESZCZYŃSKA,16653,0.0009689640010061446
SZCZEPANIAK,16639,0.00096814940327516
LIPIŃSKA,16574,0.000964367342381303
WESOŁOWSKA,16566,0.0009639018579635976
JANIK,16510,0.0009606434670396593
KOWALEWSKA,16308,0.0009488899854925962
MIKOŁAJCZYK,16255,0.0009458061512252976
MUCHA,16166,0.0009406276370783242
KONIECZNA,16118,0.0009378347305720914
DOMAŃSKA,16113,0.0009375438028110254
NOWACKA,15855,0.0009225319303400242
KOZIOŁ,15843,0.0009218337037134659
JAROSZ,15773,0.0009177607150585431
KOWALIK,15614,0.0009085092122566469
KOŁODZIEJCZYK,15560,0.000905367192437135
MARKOWSKA,15555,0.0009050762646760691
CIESIELSKA,15501,0.0009019342448565572
ZIĘBA,15443,0.0008985594828281925
MUSIAŁ,15432,0.0008979194417538475
BRZOZOWSKA,15289,0.0008895989077873623
ORŁOWSKA,14942,0.0008694085211693876
TOMCZYK,14846,0.000863822708156922
KUREK,14805,0.0008614371005161815
MARKIEWICZ,14795,0.0008608552449940497
TOMCZAK,14751,0.0008582950806966695
PIĄTEK,14733,0.0008572477407568323
PAWLIK,14712,0.0008560258441603554
KOPEĆ,14656,0.0008527674532364172
ŻAK,14640,0.0008518364844010062
WAWRZYNIAK,14551,0.0008466579702540328
KOT,14511,0.0008443305481655055
WOLSKA,14436,0.0008399666317495168
URBANIAK,14421,0.0008390938484663191
CZAJKOWSKA,14412,0.0008385701784964003
KRUK,14322,0.0008333334787972139
POLAK,14262,0.0008298423456644229
STANKIEWICZ,14213,0.0008269912536059768
WÓJTOWICZ,14147,0.0008231510071599067
NAWROCKA,14132,0.000822278223876709
JASTRZĘBSKA,13873,0.0008072081658534945
ŁUCZAK,13742,0.0007995858585135674
STASIAK,13717,0.0007981312197082378
WIERZBICKA,13694,0.0007967929520073347
DZIEDZIC,13646,0.0007940000455011018
KARPIŃSKA,13581,0.0007902179846072449
SOWA,13571,0.0007896361290851131
PIASECKA,13480,0.0007843412438337133
BEDNAREK,13275,0.0007724132056300107
KLIMEK,13139,0.0007644999705290178
JANICKA,13130,0.0007639763005590992
GAJDA,13096,0.0007619979917838509
STEFAŃSKA,13045,0.0007590305286209785
SOSNOWSKA,13006,0.0007567612920846644
BIELECKA,12986,0.0007555975810404007
URBAN,12906,0.000750942736863346
DOBROWOLSKA,12841,0.0007471606759694891
JÓŹWIAK,12744,0.0007415166774048103
MILEWSKA,12733,0.0007408766363304653
MAJCHRZAK,12647,0.0007358726788401315
MADEJ,12549,0.0007301704947232395
MAJ,12448,0.000724293753949708
MAŁECKA,12404,0.000721733589652328
ŚLIWIŃSKA,12379,0.0007202789508469983
LEŚNIAK,12334,0.0007176606009974051
DOMAGAŁA,12305,0.0007159732199832228
KOWAL,12272,0.0007140530967601877
SOCHA,12118,0.0007050925217193574
MAREK,12015,0.0006990994098413995
SKIBA,12003,0.0006984011832148414
BEDNARCZYK,11916,0.0006933390401722944
ROMANOWSKA,11795,0.0006862985883544992
WRONA,11771,0.0006849021351013828
MATUSZEWSKA,11756,0.000684029351818185
WILCZYŃSKA,11699,0.0006807127753420336
RATAJCZAK,11658,0.000678327167701293
OLEJNICZAK,11626,0.0006764652300304712
KASPRZAK,11598,0.0006748360345685021
MICHALIK,11593,0.0006745451068074362
PAJĄK,11469,0.0006673300983330014
OWCZAREK,11357,0.0006608133164851248
ŚWIĄTEK,11351,0.0006604642031718457
ORZECHOWSKA,11331,0.0006593004921275821
KUROWSKA,11317,0.0006584858943965975
SOBOLEWSKA,11267,0.0006555766167859383
MAZURKIEWICZ,11167,0.00064975806156462
RYBAK,11121,0.0006470815261628135
GRZELAK,11114,0.0006466742272973212
BUKOWSKA,11094,0.0006455105162530576
OLEJNIK,11066,0.0006438813207910885
ROGOWSKA,11053,0.000643124908612317
ŁUKASIK,11016,0.0006409720431804292
KĘDZIERSKA,11015,0.0006409138576282161
BARAŃSKA,11003,0.0006402156310016579
MATUSIAK,10940,0.0006365499412122273
KOSIŃSKA,10926,0.0006357353434812427
SKOWROŃSKA,10729,0.0006242727896952457
MARCINKOWSKA,10709,0.0006231090786509819
BEDNARSKA,10636,0.0006188615333394196
SOBCZYK,10569,0.0006149631013411363
JANISZEWSKA,10568,0.0006149049157889231
CHRZANOWSKA,10523,0.0006122865659393298
LISOWSKA,10477,0.0006096100305375234
SROKA,10438,0.0006073407940012092
MARSZAŁEK,10424,0.0006065261962702246
ŚWIDERSKA,10397,0.0006049551863604687
MORAWSKA,10368,0.0006032678053462864
ZYCH,10365,0.0006030932486896469
CZAJKA,10331,0.0006011149399143986
KOZIEŁ,10295,0.000599020260034724
MUSZYŃSKA,10278,0.0005980311056470999
KUCZYŃSKA,10261,0.0005970419512594757
CZECH,10191,0.0005929689626045528
KASPRZYK,10180,0.0005923289215302079
BEDNARZ,10178,0.0005922125504257815
GRZYBOWSKA,10144,0.0005902342416505333
OSIŃSKA,10073,0.0005861030674433973
MAŁEK,10013,0.0005826119343106062
PLUTA,10009,0.0005823791921017535
CHMIEL,10005,0.0005821464498929008
MARCZAK,10003,0.0005820300787884744
BIAŁEK,9995,0.0005815645943707689
KWIECIEŃ,9991,0.0005813318521619162
JĘDRZEJEWSKA,9969,0.0005800517700132262
KRZEMIŃSKA,9909,0.0005765606368804352
CZAJA,9898,0.0005759205958060902
DĘBSKA,9887,0.0005752805547317451
WITEK,9856,0.0005734768026131364
MICHAŁOWSKA,9855,0.0005734186170609232
KUBICKA,9840,0.0005725458337777255
TUREK,9838,0.0005724294626732991
PALUCH,9835,0.0005722549060166596
ŻUKOWSKA,9822,0.0005714984938378882
MARZEC,9780,0.0005690547006449345
PIEKARSKA,9753,0.0005674836907351785
CIEŚLIK,9738,0.0005666109074519808
JANOWSKA,9710,0.0005649817119900116
BIERNACKA,9605,0.0005588722290076274
KACZOR,9564,0.0005564866213668869
STEFANIAK,9538,0.0005549737970093441
SZYDŁOWSKA,9533,0.0005546828692482782
STANISZEWSKA,9496,0.0005525300038163903
LEWICKA,9469,0.0005509589939066344
PRZYBYSZ,9465,0.0005507262516977817
RUDNICKA,9441,0.0005493297984446653
LECH,9422,0.0005482242729526148
GOŁĘBIEWSKA,9403,0.0005471187474605643
POPŁAWSKA,9398,0.0005468278196994984
ŚLIWA,9377,0.0005456059231030215
AUGUSTYNIAK,9322,0.0005424057177312964
KACPRZAK,9304,0.0005413583777914592
SMOLIŃSKA,9300,0.0005411256355826064
MURAWSKA,9291,0.0005406019656126877
NIEMIEC,9289,0.0005404855945082614
PODGÓRSKA,9266,0.0005391473268073582
KULESZA,9243,0.000537809059106455
CZYŻ,9229,0.0005369944613754703
KUJAWA,9228,0.0005369362758232571
PIĄTKOWSKA,9219,0.0005364126058533385
SERAFIN,9150,0.0005323978027506289
SOWIŃSKA,9141,0.0005318741327807103
PIETRZYK,9139,0.0005317577616762839
STACHOWIAK,9137,0.0005316413905718575
GÓRA,9112,0.0005301867517665279
GOŁĘBIOWSKA,9090,0.0005289066696178378
RAK,9068,0.0005276265874691479
ŻUREK,9068,0.0005276265874691479
MATYSIAK,8969,0.0005218662178000427
KARCZEWSKA,8944,0.0005204115789947131
BANACH,8918,0.0005188987546371703
ROSIŃSKA,8911,0.000518491455771678
DROZD,8909,0.0005183750846672517
KLIMCZAK,8862,0.000515640363713232
BANAŚ,8810,0.0005126147149981465
CYBULSKA,8806,0.0005123819727892938
KOMOROWSKA,8777,0.0005106945917751115
GODLEWSKA,8767,0.0005101127362529797
BIENIEK,8748,0.0005090072107609291
ŻURAWSKA,8729,0.0005079016852688786
ZAWADA,8673,0.0005046432943449404
GRUSZKA,8635,0.0005024322433608394
SKRZYPCZAK,8622,0.000501675831182068
CICHOCKA,8599,0.0005003375634811648
GROCHOWSKA,8590,0.0004998138935112461
PRZYBYŁA,8583,0.0004994065946457538
SZCZĘSNA,8575,0.0004989411102280484
RÓŻAŃSKA,8470,0.0004928316272456642
KUŚ,8440,0.0004910860606792686
KULIK,8424,0.0004901550918438576
CICHOŃ,8403,0.0004889331952473809
GÓRKA,8379,0.0004875367419942644
WINIARSKA,8375,0.0004873039997854117
NIEWIADOMSKA,8350,0.0004858493609800821
PANEK,8284,0.000482009114534012
KRZYŻANOWSKA,8279,0.0004817181867729461
KRAWIEC,8258,0.00048049629017646924
SIWEK,8216,0.0004780524969835155
MIELCZAREK,8213,0.00047787794032687597
ZAREMBA,8196,0.00047688878593925185
PTAK,8194,0.0004767724148348255
KONOPKA,8175,0.000475666889342775
LEŚNIEWSKA,8175,0.000475666889342775
TOKARSKA,8121,0.00047252486952326306
FILIPIAK,8095,0.0004710120451657203
STRZELECKA,8095,0.0004710120451657203
SŁOWIK,8087,0.0004705465607480148
MIKOŁAJCZAK,8086,0.00047048837519580165
GIL,8069,0.00046949922080817753
GRACZYK,8058,0.00046885917973383254
ZARZYCKA,8024,0.00046688087095858425
SZCZEPANIK,7984,0.00046455344887005694
MAĆKOWIAK,7981,0.0004643788922134174
ANTCZAK,7962,0.0004632733667213669
SZYMCZYK,7921,0.00046088775908062637
STAŃCZYK,7890,0.00045908400696201767
KŁOS,7878,0.0004583857803354595
BARTKOWIAK,7854,0.0004569893270823431
BUCZEK,7830,0.0004555928738292267
KACZYŃSKA,7829,0.0004555346882770135
GÓRNA,7791,0.0004533236372929125
CIEŚLA,7783,0.00045285815287520706
JANIAK,7780,0.0004526835962185675
MŁYNARCZYK,7780,0.0004526835962185675
BIERNAT,7720,0.0004491924630857765
GRZYB,7718,0.00044907609198135013
SKOWRON,7705,0.00044831967980257873
JANUS,7662,0.0004458177010574119
SZCZYGIEŁ,7662,0.0004458177010574119
KOSTRZEWA,7655,0.00044541040219191956
BANASIAK,7646,0.00044488673222200094
SZOSTAK,7634,0.0004441885055954427
RAKOWSKA,7598,0.0004420938257157681
SIENKIEWICZ,7580,0.0004410464857759308
BOGUSZ,7579,0.00044098830022371764
BARTCZAK,7578,0.00044093011467150446
JUREK,7573,0.0004406391869104385
KALETA,7560,0.00043988277473166717
DŁUGOSZ,7557,0.00043970821807502757
GĄSIOR,7554,0.00043953366141838803
WĘGRZYN,7554,0.00043953366141838803
KRÓLIKOWSKA,7530,0.00043813720816527165
KUBIK,7518,0.00043743898153871343
KSIĄŻEK,7513,0.00043714805377764753
KUCHARCZYK,7513,0.00043714805377764753
GAWRON,7495,0.00043610071383781023
RÓŻYCKA,7464,0.00043429696171920154
FRĄCZEK,7444,0.0004331332506749379
GAWLIK,7384,0.00042964211754214685
BAGIŃSKA,7351,0.0004277219943191118
DOBOSZ,7349,0.00042760562321468543
KULA,7337,0.0004269073965881272
ŻEBROWSKA,7327,0.0004263255410659954
ROGALSKA,7312,0.00042545275778279766
HAJDUK,7255,0.00042213618130664617
PAŁKA,7222,0.0004202160580836111
WITCZAK,7213,0.0004196923881136925
TROJANOWSKA,7212,0.0004196342025614793
TRZCIŃSKA,7212,0.0004196342025614793
GAWROŃSKA,7194,0.000418586862621642
ZARĘBA,7187,0.0004181795637561497
FRANKOWSKA,7173,0.0004173649660251651
MALISZEWSKA,7168,0.0004170740382640992
MIKULSKA,7161,0.00041666673939860696
GRZEGORCZYK,7153,0.00041620125498090146
ROJEK,7144,0.00041567758501098284
MALEC,7134,0.000415095729488851
RYBICKA,7131,0.00041492117283221144
ROGALA,7119,0.0004142229462056532
RZEPKA,7119,0.0004142229462056532
RADOMSKA,7084,0.0004121864518781918
DUDZIŃSKA,7076,0.0004117209674604863
TKACZYK,7066,0.0004111391119383545
KACZOROWSKA,6999,0.0004072406799400712
KISIEL,6928,0.0004031095057329352
FIJAŁKOWSKA,6919,0.00040258583576301653
FRĄCKOWIAK,6892,0.00040101482585326055
NAWROT,6869,0.00039967655815235735
BOGUCKA,6848,0.0003984546615558805
MIKA,6844,0.0003982219193470278
GRZESIAK,6804,0.0003958944972585004
WIĘCKOWSKA,6797,0.00039548719839300816
BOREK,6790,0.00039507989952751585
LACH,6789,0.00039502171397530267
CZYŻEWSKA,6777,0.00039432348734874445
GAŁĄZKA,6763,0.0003935088896177599
ZABOROWSKA,6739,0.0003921124363646435
WĄSIK,6729,0.0003915305808425117
WOJTCZAK,6727,0.0003914142097380853
KWAŚNIEWSKA,6718,0.00039089053976816665
STEC,6702,0.0003899595709327557
BIAŁAS,6699,0.0003897850142761162
LIPSKA,6678,0.00038856311767963933
ROSIAK,6637,0.0003861775100388988
ŚLUSARCZYK,6634,0.00038600295338225924
WÓJCICKA,6623,0.0003853629123079142
SOKÓŁ,6615,0.00038489742789020876
BURZYŃSKA,6591,0.00038350097463709233
KMIECIK,6589,0.00038338460353266597
BOCHENEK,6556,0.0003814644803096309
PIETRAS,6545,0.00038082443923528593
WNUK,6544,0.0003807662536830727
KARWOWSKA,6529,0.000379893470399875
KOŁODZIEJSKA,6524,0.00037960254263880904
DĄBEK,6501,0.00037826427493790584
ŁUKASIEWICZ,6498,0.0003780897182812663
JUSZCZAK,6496,0.00037797334717683994
PAWELEC,6491,0.000377682419415774
LASOTA,6488,0.00037750786275913444
WALKOWIAK,6488,0.00037750786275913444
KUBACKA,6476,0.0003768096361325762
SZAFRAŃSKA,6471,0.0003765187083715103
JANAS,6469,0.00037640233726708396
ZAJĄCZKOWSKA,6465,0.00037616959505823124
DRZEWIECKA,6458,0.0003757622961927389
GRUSZCZYŃSKA,6419,0.0003734930596564248
SKRZYPEK,6414,0.0003732021318953589
MROCZEK,6385,0.00037151475088117655
WROŃSKA,6383,0.0003713983797767502
KRYSIAK,6366,0.0003704092253891261
PASTERNAK,6359,0.00037000192652363376
JĘDRZEJCZAK,6354,0.00036971099876256786
DĘBOWSKA,6341,0.00036895458658379646
MASŁOWSKA,6332,0.00036843091661387784
FLIS,6330,0.0003683145455094515
ZYGMUNT,6330,0.0003683145455094515
JAGODZIŃSKA,6317,0.0003675581333306801
JĘDRZEJCZYK,6310,0.00036715083446518777
BIELAWSKA,6280,0.0003654052678987923
PIWOWARCZYK,6263,0.0003644161135111682
DZIUBA,6256,0.00036400881464567587
LISIECKA,6255,0.0003639506290934627
CEBULA,6251,0.00036371788688460997
BOROWIEC,6250,0.0003636597013323968
JAGIEŁŁO,6248,0.00036354333022797043
ŁAPIŃSKA,6233,0.00036267054694477267
CYGAN,6220,0.0003619141347660013
MISIAK,6220,0.0003619141347660013
FILIPEK,6216,0.00036168139255714855
ŻMUDA,6216,0.00036168139255714855
KRAKOWIAK,6185,0.00035987764043853986
SKIBIŃSKA,6182,0.0003597030837819003
KAŁUŻA,6181,0.00035964489822968714
JURKIEWICZ,6178,0.00035947034157304754
WILCZEK,6177,0.00035941215602083436
KARAŚ,6176,0.0003593539704686212
PIÓRKOWSKA,6169,0.0003589466716031289
KUBICA,6160,0.00035842300163321024
CZAPLA,6148,0.0003577247750066521
FALKOWSKA,6143,0.0003574338472455861
URBAŃCZYK,6116,0.0003558628373358302
TWARDOWSKA,6109,0.0003554555384703379
SOBIERAJ,6089,0.00035429182742607423
PILARSKA,6085,0.0003540590852172215
BUJAK,6083,0.00035394271411279515
STELMACH,6067,0.0003530117452773842
GAWEŁ,6062,0.0003527208175163183
RACZYŃSKA,6043,0.0003516152920242678
GUTOWSKA,6037,0.0003512661787109887
NOWACZYK,6035,0.00035114980760656234
ZIELONKA,6023,0.0003504515809800041
STRZELCZYK,6019,0.0003502188387711514
MELNYK,6014,0.0003499279110100855
CISZEWSKA,6013,0.0003498697254578723
DROZDOWSKA,6009,0.00034963698324901954
ŁUKASZEWSKA,5994,0.0003487641999658218
BILSKA,5959,0.00034672770563836037
WASIAK,5959,0.00034672770563836037
SZCZEŚNIAK,5952,0.0003463204067728681
BARTOSIK,5945,0.0003459131079073758
ANDRZEJCZAK,5937,0.00034544762348967035
TARNOWSKA,5937,0.00034544762348967035
SKOCZYLAS,5930,0.0003450403246241781
JAKUBIAK,5917,0.0003442839124454067
SOŁTYS,5914,0.00034410935578876715
PAKUŁA,5884,0.00034236378922237163
GĄSIOROWSKA,5860,0.0003409673359692552
GÓRNIAK,5833,0.0003393963260594993
DUBIEL,5832,0.0003393381405072861
MIERZEJEWSKA,5819,0.0003385817283285147
BOBER,5813,0.0003382326150152356
SZWED,5783,0.0003364870484488401
KĘDZIORA,5776,0.0003360797495833478
GUZIK,5773,0.00033590519292670825
KOPCZYŃSKA,5754,0.00033479966743465777
MAJCHER,5752,0.0003346832963302314
STANEK,5746,0.00033433418301695233
STASZEWSKA,5740,0.0003339850697036732
MILCZAREK,5732,0.00033351958528596775
KRUPIŃSKA,5700,0.0003316576476151459
STOLARCZYK,5658,0.00032921385442219214
CHOLEWA,5647,0.00032857381334784716
KAŁUŻNA,5632,0.0003277010300646494
JAŚKIEWICZ,5630,0.00032758465896022304
KACZMARSKA,5622,0.00032711917454251755
MATUSZAK,5620,0.0003270028034380912
ZWOLIŃSKA,5615,0.0003267118756770253
SŁOWIŃSKA,5614,0.0003266536901248121
WIĘCEK,5603,0.00032601364905046707
JEZIERSKA,5599,0.00032578090684161435
GÓRAL,5593,0.0003254317935283352
SIEDLECKA,5588,0.0003251408657672693
SŁAWIŃSKA,5587,0.00032508268021505613
RUSIN,5580,0.00032467538134956387
FLOREK,5572,0.0003242098969318584
ZAGÓRSKA,5571,0.0003241517113796452
OLCZAK,5545,0.0003226388870221024
RUCIŃSKA,5540,0.0003223479592610365
GOŁĄB,5536,0.0003221152170521838
MOTYKA,5528,0.0003216497326344783
JACKOWSKA,5526,0.0003215333615300519
MISZTAL,5523,0.0003213588048734124
KASZUBA,5522,0.0003213006193211992
DOMINIAK,5489,0.00031938049609816414
PAWLIKOWSKA,5478,0.0003187404550238191
WOLAK,5477,0.00031868226947160593
PYTEL,5474,0.0003185077128149664
GRZYWACZ,5466,0.00031804222839726094
PACZKOWSKA,5459,0.00031763492953176863
FLORCZAK,5457,0.00031751855842734227
MODZELEWSKA,5453,0.00031728581621848955
MALICKA,5441,0.00031658758959193133
SIERADZKA,5434,0.00031618029072643907
PARTYKA,5429,0.0003158893629653731
BOŻEK,5420,0.0003153656929954545
KUCHTA,5417,0.00031519113633881495
SOCHACKA,5410,0.00031478383747332264
KULIG,5406,0.0003145510952644699
ŚWIERCZYŃSKA,5396,0.00031396923974233806
IWAŃSKA,5384,0.0003132710131157799
JANKOWIAK,5381,0.00031309645645914035
DUDZIAK,5368,0.00031234004428036896
MICHAŁEK,5360,0.00031187455986266346
KUC,5357,0.0003117000032060239
BIEŃKOWSKA,5351,0.00031135088989274484
WOJTAS,5351,0.00031135088989274484
STĘPNIAK,5348,0.0003111763332361053
PROKOP,5347,0.0003111181476838921
CZECHOWSKA,5345,0.0003110017765794657
KOZA,5337,0.00031053629216176026
KNAPIK,5323,0.0003097216944307757
SKALSKA,5321,0.0003096053233263493
KĘPA,5316,0.0003093143955652834
DUDZIK,5312,0.00030908165335643065
GAŁKA,5304,0.0003086161689387252
KAPUSTA,5302,0.00030849979783429885
ADAMUS,5299,0.0003083252411776593
GWÓŹDŹ,5296,0.0003081506845210197
JANUSZ,5296,0.0003081506845210197
KWIECIŃSKA,5296,0.0003081506845210197
STACHURA,5292,0.000307917942312167
NOGA,5288,0.00030768520010331427
SITEK,5288,0.00030768520010331427
JURKOWSKA,5283,0.00030739427234224837
FILIPOWICZ,5280,0.00030721971568560877
PŁONKA,5259,0.00030599781908913193
BIELAK,5255,0.0003057650768802792
DEC,5252,0.00030559052022363967
SKÓRA,5246,0.00030524140691036054
SZYSZKA,5245,0.00030518322135814736
ADAMEK,5231,0.00030436862362716283
BRODA,5231,0.00030436862362716283
DOBRZYŃSKA,5230,0.0003043104380749496
PASZKOWSKA,5219,0.0003036703970006046
ROSA,5212,0.0003032630981351123
KOLASA,5205,0.00030285579926962004
STANISŁAWSKA,5202,0.0003026812426129805
ADAMCZAK,5200,0.00030256487150855414
WŁODARSKA,5194,0.000302215758195275
MAŃKOWSKA,5185,0.0003016920882253564
MROCZKOWSKA,5170,0.0003008193049421586
ROMANIUK,5157,0.0003000628927633872
KOWALCZUK,5149,0.0002995974083456818
SUSKA,5149,0.0002995974083456818
SZATKOWSKA,5145,0.000299364666136829
KRUSZEWSKA,5143,0.00029924829503240265
MAJKA,5124,0.00029814276954035217
CHOJNOWSKA,5123,0.000298084583988139
SZCZERBA,5122,0.0002980263984359258
TOMALA,5115,0.00029761909957043355
WOŚ,5094,0.00029639720297395665
PUCHALSKA,5085,0.00029587353300403803
LIPKA,5078,0.0002954662341385457
TRZECIAK,5077,0.00029540804858633254
MOLENDA,5076,0.00029534986303411936
AUGUSTYN,5067,0.00029482619306420073
NIEMCZYK,5055,0.0002941279664376425
MICHALCZYK,5049,0.00029377885312436344
SKOWRONEK,5031,0.00029273151318452614
WYSZYŃSKA,5031,0.00029273151318452614
LENART,5030,0.0002926733276323129
JANUSZEWSKA,5027,0.00029249877097567336
BUCZYŃSKA,5012,0.0002916259876924756
KOTOWSKA,5010,0.00029150961658804924
CHMURA,5009,0.00029145143103583606
GŁOGOWSKA,4993,0.0002905204622004251
ADAMOWICZ,4990,0.0002903459055437856
NIEDZIELSKA,4984,0.0002899967922305065
SALAMON,4967,0.0002890076378428824
ZDUNEK,4963,0.0002887748956340296
PIECHOTA,4948,0.0002879021123508319
KITA,4946,0.0002877857412464055
MROZEK,4924,0.0002865056590977155
ŻUK,4921,0.00028633110244107593
ADAMIAK,4916,0.00028604017468001003
KANIEWSKA,4916,0.00028604017468001003
STOLARSKA,4908,0.00028557469026230454
MAŚLANKA,4907,0.00028551650471009136
KOBUS,4903,0.00028528376250123863
DRABIK,4901,0.0002851673913968123
ZIĘTEK,4897,0.0002849346491879595
KOPER,4886,0.0002842946081136145
BANASIK,4869,0.0002833054537259904
MALIK,4858,0.00028266541265164536
JAGIELSKA,4857,0.0002826072270994322
KOŁAKOWSKA,4857,0.0002826072270994322
KOGUT,4850,0.0002821999282339399
BUDZYŃSKA,4844,0.0002818508149206608
WYPYCH,4841,0.00028167625826402124
PILCH,4826,0.0002808034749808235
BĄKOWSKA,4819,0.0002803961761153312
PRZYBYŁ,4818,0.00028033799056311804
NIEDŹWIECKA,4815,0.0002801634339064785
WARCHOŁ,4815,0.0002801634339064785
DRÓŻDŻ,4811,0.00027993069169762573
KAWA,4811,0.00027993069169762573
SOŁTYSIAK,4811,0.00027993069169762573
GORCZYCA,4805,0.00027958157838434665
TOKARZ,4796,0.00027905790841442797
GRZESIK,4791,0.00027876698065336207
BUCZKOWSKA,4784,0.0002783596817878698
ROBAK,4776,0.0002778941973701643
MIŚKIEWICZ,4772,0.0002776614551613116
RUDZIŃSKA,4770,0.00027754508405688523
KŁOSOWSKA,4747,0.000276206816355982
CHUDZIK,4741,0.0002758577030427029
PORĘBSKA,4740,0.0002757995174904897
JARZĄBEK,4735,0.0002755085897294238
STAŃCZAK,4735,0.0002755085897294238
KALISZ,4724,0.0002748685486550788
BIAŁKOWSKA,4721,0.00027469399199843924
SOJKA,4719,0.0002745776208940129
MACIĄG,4717,0.0002744612497895865
MARCHEWKA,4715,0.00027434487868516016
DĄBKOWSKA,4711,0.0002741121364763074
URBANEK,4710,0.0002740539509240942
KIEŁBASA,4704,0.0002737048376108151
KASPEREK,4700,0.0002734720954019624
GADOMSKA,4687,0.000272715683223191
PRUS,4679,0.0002722501988054855
BALCERZAK,4674,0.0002719592710444196
JURCZAK,4668,0.0002716101577311405
